"","index","Unnamed: 0","abv","ibu","id","name","style","brewery_id","ounces"
"1234",1233,1233,0.038,18,2033,"Pub Ale","English Dark Mild Ale",245,12
"1235",1234,1234,0.051,31,2032,"Ballistic Blonde","Belgian Pale Ale",245,12
"1236",1235,1235,0.054,NA,2311,"Knotty Pine","American Pale Ale (APA)",158,12
"1237",1236,1236,0.053,20,1153,"Lumberyard Pilsner","American Pilsner",158,12
"1238",1237,1237,0.061,NA,355,"Lumberyard IPA","American IPA",158,12
"1239",1238,1238,0.058,NA,125,"Lumberyard Red Ale","American Amber / Red Ale",158,12
"1240",1239,1239,0.05,NA,962,"Mac's Highlander Pale Ale (2000)","American Pale Ale (APA)",485,12
"1241",1240,1240,0.051,32,961,"Mac's Scottish Style Amber Ale (2000)","American Amber / Red Ale",485,12
"1242",1241,1241,0.05,NA,1475,"Macon Progress Ale","American Pale Ale (APA)",400,12
"1243",1242,1242,0.055,NA,1008,"Macon History Ale","American Brown Ale",400,12
"1244",1243,1243,0.099,NA,2454,"Galaxy High","American Double / Imperial IPA",91,12
"1245",1244,1244,0.043,18,2209,"Sol Drifter","American Blonde Ale",91,12
"1246",1245,1245,0.085,NA,2133,"Thunder Snow","Winter Warmer",91,12
"1247",1246,1246,0.079,18,1994,"The Great Pumpcan","Fruit / Vegetable Beer",91,16
"1248",1247,1247,0.047,11,1816,"LIFT","Kölsch",91,12
"1249",1248,1248,0.05,40,1815,"SPRYE","American Pale Ale (APA)",91,12
"1250",1249,1249,0.069,70,1126,"Psychopathy","American IPA",91,12
"1251",1250,1250,0.07,32,1125,"Gnarly Brown","American Brown Ale",91,12
"1252",1251,1251,0.06,30,1124,"Happy Amber","American Amber / Red Ale",91,12
"1253",1252,1252,0.051,20,1813,"#9","Fruit / Vegetable Beer",303,16
"1254",1253,1253,0.055,13,1113,"Elder Betty","Hefeweizen",303,12
"1255",1254,1254,0.051,20,360,"#9","Fruit / Vegetable Beer",303,12
"1256",1255,1255,0.042,NA,511,"High Country Pilsner (Current)","German Pilsener",534,12
"1257",1256,1256,0.065,NA,75,"Epic IPA","American IPA",534,12
"1258",1257,1257,0.042,NA,74,"Golden Trout Pilsner","German Pilsener",534,12
"1259",1258,1258,0.045,NA,73,"Real McCoy Amber Ale (Current)","American Amber / Red Ale",534,12
"1260",1259,1259,0.072,NA,1628,"Festivus (1)","Winter Warmer",356,12
"1261",1260,1260,0.067,NA,1626,"Manayunk Oktoberfest","Märzen / Oktoberfest",356,12
"1262",1261,1261,0.045,21,1625,"Belgian Style Session Ale","Belgian Pale Ale",356,12
"1263",1262,1262,0.055,NA,1624,"Manayunk IPA","American IPA",356,12
"1264",1263,1263,0.055,NA,1600,"Yunkin' Punkin'","Pumpkin Ale",356,12
"1265",1264,1264,0.05,18,1484,"Summer Paradise","American Pale Wheat Ale",356,12
"1266",1265,1265,0.09,30,1356,"Monk from the 'Yunk","Tripel",356,12
"1267",1266,1266,0.06,14,1355,"Schuylkill Punch","Fruit / Vegetable Beer",356,12
"1268",1267,1267,0.085,85,1334,"Dreamin' Double IPA","American Double / Imperial IPA",356,12
"1269",1268,1268,0.099,93,1674,"Chaotic Double IPA","American Double / Imperial IPA",346,12
"1270",1269,1269,0.08,88,1673,"Manzanita IPA","American IPA",346,12
"1271",1270,1270,0.06,25,1672,"Riverwalk Blonde Ale","American Blonde Ale",346,12
"1272",1271,1271,0.095,49,1671,"Gillespie Brown Ale","American Brown Ale",346,12
"1273",1272,1272,0.066,44,1670,"Manzanita Pale Ale","American Pale Ale (APA)",346,12
"1274",1273,1273,0.047,NA,1262,"Marble Pilsner","German Pilsener",443,12
"1275",1274,1274,0.062,NA,845,"Marble India Pale Ale","American IPA",443,12
"1276",1275,1275,0.072,NA,1783,"Toughcats IPA","American IPA",317,16
"1277",1276,1276,0.05,NA,1717,"Tug Pale Ale","American Pale Ale (APA)",317,16
"1278",1277,1277,0.099,NA,1716,"Sexy Chaos","Russian Imperial Stout",317,16
"1279",1278,1278,0.063,NA,1516,"Ace Hole American Pale Ale","American Pale Ale (APA)",317,16
"1280",1279,1279,0.097,NA,725,"Cant Dog Imperial Pale Ale","American Double / Imperial IPA",317,16
"1281",1280,1280,0.05,20,2308,"River House","Saison / Farmhouse Ale",161,16
"1282",1281,1281,0.065,47,2268,"Pretzel Stout","American Stout",161,16
"1283",1282,1282,0.05,35,2197,"Rubberneck Red","American Amber / Red Ale",161,16
"1284",1283,1283,0.08,NA,2120,"The Imperial Texan","American Double / Imperial IPA",161,16
"1285",1284,1284,0.08,NA,1234,"The Imperial Texan","American Double / Imperial IPA",161,12
"1286",1285,1285,0.05,NA,1233,"Day Break 4-Grain Breakfast Beer","Rye Beer",161,16
"1287",1286,1286,0.05,NA,1232,"River House Saison","Saison / Farmhouse Ale",161,12
"1288",1287,1287,0.065,NA,1231,"There Will Be Stout","American Stout",161,12
"1289",1288,1288,0.065,60,1831,"Our Legacy IPA","American IPA",299,12
"1290",1289,1289,0.042,NA,1359,"Saranac Shandy","Shandy",299,12
"1291",1290,1290,0.065,60,1135,"Our Legacy IPA","American IPA",299,16
"1292",1291,1291,0.051,NA,960,"Saranac Golden Pilsener (2003)","German Pilsener",299,12
"1293",1292,1292,0.045,NA,959,"Saranac Adirondack Light (2002)","Light Lager",299,12
"1294",1293,1293,0.045,NA,958,"DAX Light (1998)","Light Lager",299,12
"1295",1294,1294,0.048,NA,957,"Saranac Traditional Lager (2000)","American Pale Lager",299,12
"1296",1295,1295,0.047,NA,956,"Pomegranate Wheat (2008)","Fruit / Vegetable Beer",299,12
"1297",1296,1296,0.05,12,773,"Blueberry Blonde Ale","American Blonde Ale",299,12
"1298",1297,1297,0.06,NA,686,"Saranac White IPA","American IPA",299,12
"1299",1298,1298,0.047,NA,453,"Saranac Summer Ale (2011)","American Pale Wheat Ale",299,12
"1300",1299,1299,0.055,NA,150,"Saranac Pale Ale (12 oz.)","English Pale Ale",299,12
"1301",1300,1300,0.055,NA,133,"Saranac Pale Ale (16 oz.)","English Pale Ale",299,16
"1302",1301,1301,0.051,20,1578,"Lahaina Town Brown","American Brown Ale",375,12
"1303",1302,1302,0.055,NA,1429,"Pau Hana Pilsner","Czech Pilsener",375,12
"1304",1303,1303,0.05,NA,1271,"Lemongrass Saison","Saison / Farmhouse Ale",375,12
"1305",1304,1304,0.07,NA,713,"Aloha B’ak’tun","Belgian Strong Dark Ale",375,12
"1306",1305,1305,0.082,NA,712,"Liquid Breadfruit","Fruit / Vegetable Beer",375,12
"1307",1306,1306,0.06,24,690,"Sobrehumano Palena'ole","American Amber / Red Ale",375,12
"1308",1307,1307,0.05,12,547,"La Perouse White","Witbier",375,12
"1309",1308,1308,0.068,68,435,"Flyin' HI.P.Hay","American IPA",375,12
"1310",1309,1309,0.055,15,313,"Mana Wheat","American Pale Wheat Ale",375,12
"1311",1310,1310,0.045,18,33,"Bikini Blonde Lager","Munich Helles Lager",375,12
"1312",1311,1311,0.057,30,32,"CoCoNut Porter","American Porter",375,12
"1313",1312,1312,0.062,65,31,"Big Swell IPA","American IPA",375,12
"1314",1313,1313,0.037,34,1237,"Pit Stop Chocolate Porter","American Porter",448,12
"1315",1314,1314,0.037,21,1236,"Pace Setter Belgian Style Wit","Witbier",448,12
"1316",1315,1315,0.037,53,1047,"Back in the Saddle Rye Pale Ale","American Pale Ale (APA)",448,12
"1317",1316,1316,0.069,NA,1986,"Bushwhacker Cider","Cider",254,16
"1318",1317,1317,0.069,NA,1985,"Weim-R-Iner","Cider",254,16
"1319",1318,1318,0.069,NA,1984,"Cherry Bomb","Cider",254,16
"1320",1319,1319,0.072,75,2186,"Tsunami IPA","American IPA",203,19.2
"1321",1320,1320,0.072,75,2185,"Tsunami IPA","American IPA",203,12
"1322",1321,1321,0.042,22,2184,"Humpback Blonde Ale","American Blonde Ale",203,12
"1323",1322,1322,0.052,27,2178,"Hawaiian Crow Porter","American Porter",203,12
"1324",1323,1323,0.052,23,2177,"Volcano Red Ale","American Amber / Red Ale",203,12
"1325",1324,1324,0.054,42,2176,"Mauna Kea Pale Ale","American Pale Ale (APA)",203,12
"1326",1325,1325,0.053,11,1508,"Shark Bait","Fruit / Vegetable Beer",393,12
"1327",1326,1326,0.053,30,1507,"Gator Tail Brown Ale","American Brown Ale",393,12
"1328",1327,1327,0.071,62,1506,"Miami Vice IPA","American IPA",393,12
"1329",1328,1328,0.053,16,1325,"Big Rod Coconut Ale","American Blonde Ale",393,12
"1330",1329,1329,0.056,NA,174,"Mickey Finn's Amber Ale","American Amber / Red Ale",552,12
"1331",1330,1330,0.063,61,2093,"Pleasure Town","American IPA",223,12
"1332",1331,1331,0.063,61,1814,"Pleasure Town IPA","American IPA",223,12
"1333",1332,1332,0.048,12,587,"Snowshoe White Ale","Witbier",223,12
"1334",1333,1333,0.05,24,586,"Kodiak Brown Ale","American Brown Ale",223,12
"1335",1334,1334,0.057,70,434,"Sockeye Red IPA","American IPA",223,12
"1336",1335,1335,0.08,100,2668,"Habitus (2014)","American Double / Imperial IPA",3,16
"1337",1336,1336,0.075,85,2667,"Solis","American IPA",3,16
"1338",1337,1337,0.06,24,2666,"Jucundus","Wheat Ale",3,16
"1339",1338,1338,0.08,100,2664,"Habitus","American Double / Imperial IPA",3,16
"1340",1339,1339,0.063,30,2663,"Grazias","Cream Ale",3,16
"1341",1340,1340,0.058,28,2662,"Claritas","Kölsch",3,16
"1342",1341,1341,0.083,NA,2535,"Vinyl Frontier","American Double / Imperial IPA",65,24
"1343",1342,1342,0.08,NA,2534,"Disco Superfly","American IPA",65,24
"1344",1343,1343,0.075,NA,2533,"Misty Mountain Hop","American IPA",65,24
"1345",1344,1344,0.075,NA,2532,"One-Hit Wonderful","Belgian IPA",65,24
"1346",1345,1345,0.065,NA,2531,"En Parfaite Harmonie","Saison / Farmhouse Ale",65,24
"1347",1346,1346,0.043,8,2530,"Daft Funk","Berliner Weissbier",65,24
"1348",1347,1347,0.075,NA,2529,"Love In An Ellavator","American IPA",65,24
"1349",1348,1348,0.053,NA,2528,"Spin Doctor","American Pale Ale (APA)",65,24
"1350",1349,1349,0.05,NA,1612,"Keeper (Current)","American Pilsner",363,12
"1351",1350,1350,0.068,NA,1611,"Better Half","American IPA",363,12
"1352",1351,1351,0.048,NA,1273,"SNO White Ale","Witbier",440,16
"1353",1352,1352,0.048,NA,365,"BRIK Irish Red Ale","Irish Red Ale",440,16
"1354",1353,1353,NA,NA,273,"AXL Pale Ale","American Pale Ale (APA)",440,16
"1355",1354,1354,0.087,80,1884,"Hop Freak","American Double / Imperial IPA",284,16
"1356",1355,1355,0.051,24,1272,"Louie's Demise Amber Ale","American Amber / Red Ale",284,16
"1357",1356,1356,0.075,51,1080,"Hop Happy","American IPA",284,16
"1358",1357,1357,0.065,20,932,"Booyah Farmhouse Ale","Saison / Farmhouse Ale",284,16
"1359",1358,1358,0.092,NA,776,"O-Gii","Witbier",284,16
"1360",1359,1359,0.048,18,172,"Flaming Damsel Lager (2010)","Vienna Lager",284,16
"1361",1360,1360,0.051,24,171,"Louie’s Demise Immort-Ale (2010)","American Amber / Red Ale",284,16
"1362",1361,1361,0.099,NA,2361,"Axe Head Malt Liquor","American Malt Liquor",134,24
"1363",1362,1362,0.054,NA,2359,"Huber Bock (2014)","Bock",134,16
"1364",1363,1363,0.04,NA,2358,"Minhas Light (2012)","Light Lager",134,12
"1365",1364,1364,0.05,NA,2282,"Huber","American Pale Lager",134,12
"1366",1365,1365,0.062,NA,2281,"Clear Creek Ice","American Pale Lager",134,16
"1367",1366,1366,0.062,NA,2280,"Clear Creek Ice","American Pale Lager",134,12
"1368",1367,1367,0.055,NA,2279,"Mountain Crest","American Pale Lager",134,16
"1369",1368,1368,0.055,NA,2278,"Mountain Crest","American Pale Lager",134,12
"1370",1369,1369,0.055,NA,2277,"Mountain Creek (2013)","American Pale Lager",134,12
"1371",1370,1370,0.05,NA,2276,"Boxer","American Adjunct Lager",134,24
"1372",1371,1371,0.042,NA,2275,"Boxer Light","Light Lager",134,12
"1373",1372,1372,0.055,NA,2274,"Boxer Ice","American Adjunct Lager",134,12
"1374",1373,1373,0.05,NA,2273,"Boxer","American Adjunct Lager",134,12
"1375",1374,1374,0.05,NA,2442,"Cortez Gold","Belgian Pale Ale",98,32
"1376",1375,1375,0.068,66,2441,"Mission IPA","American IPA",98,32
"1377",1376,1376,0.048,44,1460,"El Conquistador Extra Pale Ale","American Pale Ale (APA)",98,32
"1378",1377,1377,0.092,75,1459,"Shipwrecked Double IPA","American Double / Imperial IPA",98,32
"1379",1378,1378,0.04,NA,1476,"Squeaky Bike Nut Brown Ale","American Brown Ale",399,16
"1380",1379,1379,0.04,NA,902,"Dead Horse Amber","American Pale Wheat Ale",399,16
"1381",1380,1380,0.04,NA,645,"Rocket Bike American Lager","California Common / Steam Beer",399,16
"1382",1381,1381,0.04,NA,644,"Johnny's American IPA","American IPA",399,16
"1383",1382,1382,0.055,NA,337,"Boneshaker Brown Ale","English Brown Ale",547,24
"1384",1383,1383,0.056,NA,336,"Iron Mike Pale Ale","American Pale Ale (APA)",547,24
"1385",1384,1384,0.042,NA,2236,"Monkadelic","American Pale Ale (APA)",189,12
"1386",1385,1385,0.075,85,2159,"City of the Sun","American IPA",209,16
"1387",1386,1386,0.068,75,2157,"Booming Rollers","American IPA",209,16
"1388",1387,1387,0.052,50,2156,"Oneida","American Pale Ale (APA)",209,16
"1389",1388,1388,0.067,75,2154,"Aurora ","American Amber / Red Ale",209,16
"1390",1389,1389,0.055,30,1495,"Lomaland","Saison / Farmhouse Ale",209,16
"1391",1390,1390,0.047,46,1494,"Fortunate Islands","American Pale Wheat Ale",209,16
"1392",1391,1391,0.058,40,1493,"Black House","American Stout",209,16
"1393",1392,1392,0.065,115,1492,"Blazing World","American Amber / Red Ale",209,16
"1394",1393,1393,0.05,NA,327,"Wapiti Amber Ale","American Amber / Red Ale",549,12
"1395",1394,1394,0.054,NA,719,"Sweet Georgia Brown","American Brown Ale",514,16
"1396",1395,1395,0.087,NA,718,"Rich Man's IIPA","American Double / Imperial IPA",514,16
"1397",1396,1396,0.058,NA,717,"Monkey Paw Oatmeal Pale Ale","American Pale Ale (APA)",514,16
"1398",1397,1397,0.056,28,1907,"Montauk Summer Ale","American Blonde Ale",276,12
"1399",1398,1398,0.06,49,1906,"Driftwood Ale","Extra Special / Strong Bitter (ESB)",276,12
"1400",1399,1399,0.056,18,1756,"When Helles Freezes Over","Munich Helles Lager",326,12
"1401",1400,1400,0.049,24,1617,"Morgan Street Oktoberfest","Märzen / Oktoberfest",326,12
"1402",1401,1401,0.047,14,1052,"Honey Wheat","American Pale Wheat Ale",326,12
"1403",1402,1402,0.046,24,1051,"Black Bear Dark Lager","Schwarzbier",326,12
"1404",1403,1403,0.05,35,1046,"Golden Pilsner","German Pilsener",326,12
"1405",1404,1404,0.052,21,2413,"Cali Creamin'","Cream Ale",111,12
"1406",1405,1405,0.05,NA,419,"Second Wind Pale Ale","American Pale Ale (APA)",540,12
"1407",1406,1406,0.05,NA,408,"Sunny Haze","Hefeweizen",540,12
"1408",1407,1407,0.052,21,2237,"Towhead","American Blonde Ale",188,12
"1409",1408,1408,0.07,70,2208,"Lil' Helper","American IPA",188,12
"1410",1409,1409,0.082,NA,1952,"Train Wreck","American Amber / Red Ale",260,16
"1411",1410,1410,0.085,NA,768,"Full Moon Belgian White Ale","Witbier",507,12
"1412",1411,1411,0.072,NA,625,"Desert Magic IPA","American IPA",507,12
"1413",1412,1412,0.042,NA,326,"Up River Light","Light Lager",507,12
"1414",1413,1413,0.085,NA,132,"Full Moon Belgian White Ale (2007)","Witbier",507,12
"1415",1414,1414,0.055,NA,131,"Dry Heat Hefeweizen (2006)","Hefeweizen",507,12
"1416",1415,1415,0.05,NA,1598,"Mustang Sixty-Six","American Amber / Red Lager",366,12
"1417",1416,1416,0.04,NA,862,"Mustang '33","American Pale Lager",366,12
"1418",1417,1417,0.04,NA,699,"Session '33 (2011)","American Pale Lager",366,12
"1419",1418,1418,0.053,10,421,"Mustang Golden Ale","American Blonde Ale",366,12
"1420",1419,1419,0.053,14,420,"Washita Wheat","American Pale Wheat Ale",366,12
"1421",1420,1420,0.037,10,2345,"Gansett Light","Light Lager",143,16
"1422",1421,1421,0.052,30,2224,"Bohemian Pils","American Pilsner",143,16
"1423",1422,1422,0.053,30,1775,"Autocrat Coffee Milk Stout","Milk / Sweet Stout",143,16
"1424",1423,1423,0.086,35,1291,"Narragansett Bohemian Pilsner","German Pilsener",143,16
"1425",1424,1424,0.042,24,1093,"Narragansett Summer Ale","American Pale Wheat Ale",143,12
"1426",1425,1425,0.05,22,580,"Narragansett Cream Ale","Cream Ale",143,16
"1427",1426,1426,0.042,24,403,"Narragansett Summer Ale","American Pale Wheat Ale",143,16
"1428",1427,1427,0.07,22,316,"Narragansett Porter","American Porter",143,16
"1429",1428,1428,0.065,32,315,"Narragansett Bock","Bock",143,16
"1430",1429,1429,0.055,15,314,"Narragansett Fest Lager","Märzen / Oktoberfest",143,16
"1431",1430,1430,0.053,NA,1537,"Undun Blonde Ale","American Blonde Ale",387,16
"1432",1431,1431,0.074,NA,1536,"CuDa Cascadian Dark Ale","American Black Ale",387,16
"1433",1432,1432,0.085,86,1265,"Old Grogham Imperial India Pale Ale","American Double / Imperial IPA",387,16
"1434",1433,1433,0.085,86,747,"Old Grogham Imperial India Pale Ale (2012)","American Double / Imperial IPA",387,16
"1435",1434,1434,0.074,NA,746,"CuDa Cascadian Dark Ale (2012)","American Black Ale",387,16
"1436",1435,1435,0.053,NA,654,"Undun Blonde Ale (2012)","American Blonde Ale",387,16
"1437",1436,1436,0.061,11,1705,"Wick For Brains","Pumpkin Ale",337,12
"1438",1437,1437,0.065,65,1148,"Nebraska India Pale Ale","American IPA",337,12
"1439",1438,1438,0.048,10,1147,"EOS Hefeweizen","Hefeweizen",337,12
"1440",1439,1439,0.048,15,1146,"Brunette Nut Brown Ale","English Brown Ale",337,12
"1441",1440,1440,0.057,29,1145,"Cardinal Pale Ale","American Pale Ale (APA)",337,12
"1442",1441,1441,0.066,NA,1758,"County Line IPA","American IPA",325,12
"1443",1442,1442,0.048,NA,1757,"Trauger Pilsner","German Pilsener",325,12
"1444",1443,1443,0.045,40,2475,"Slow Ride","American IPA",82,12
"1445",1444,1444,0.065,70,2230,"Ranger IPA","American IPA",82,12
"1446",1445,1445,0.05,29,1987,"Shift","American Pale Lager",82,12
"1447",1446,1446,0.056,21,1978,"1554 Black Lager","Euro Dark Lager",82,12
"1448",1447,1447,0.048,NA,1975,"Blue Paddle","Czech Pilsener",82,12
"1449",1448,1448,0.055,NA,1737,"California Route","American Amber / Red Lager",82,12
"1450",1449,1449,0.052,NA,1707,"Snapshot","American Pale Wheat Ale",82,16
"1451",1450,1450,0.048,NA,1690,"Sunshine Wheat Beer","American Pale Wheat Ale",82,12
"1452",1451,1451,0.052,18,1586,"Fat Tire Amber Ale","American Amber / Red Ale",82,12
"1453",1452,1452,0.05,29,952,"Shift (1)","American Pale Lager",82,12
"1454",1453,1453,0.052,18,748,"Fat Tire Amber Ale (2011)","American Amber / Red Ale",82,12
"1455",1454,1454,0.05,29,578,"Shift","American Pale Lager",82,16
"1456",1455,1455,0.065,70,564,"Ranger IPA","American IPA",82,16
"1457",1456,1456,0.052,18,563,"Fat Tire Amber Ale","American Amber / Red Ale",82,16
"1458",1457,1457,0.065,70,115,"Ranger IPA (Current)","American IPA",82,12
"1459",1458,1458,0.048,NA,72,"Sunshine Wheat Beer (2009)","American Pale Wheat Ale",82,12
"1460",1459,1459,0.052,18,71,"Fat Tire Amber Ale (2008)","American Amber / Red Ale",82,12
"1461",1460,1460,0.034,6,1417,"Weiss Trash Culture","Berliner Weissbier",410,12
"1462",1461,1461,0.062,NA,885,"Sea Hag IPA","American IPA",410,12
"1463",1462,1462,0.05,NA,884,"Elm City Pilsner","American Pilsner",410,12
"1464",1463,1463,0.05,NA,757,"Atlantic Amber Ale (2004)","American Amber / Red Ale",410,12
"1465",1464,1464,0.09,NA,568,"668 Neighbor of the Beast12 oz.","Belgian Pale Ale",410,12
"1466",1465,1465,0.088,85,320,"Gandhi-Bot Double IPA (12 oz.)","American Double / Imperial IPA",410,12
"1467",1466,1466,0.09,NA,43,"668 Neighbor of the Beast (16 oz.) (2010)","Belgian Pale Ale",410,16
"1468",1467,1467,0.088,85,42,"Gandhi-Bot Double IPA (16 oz.) (2010)","American Double / Imperial IPA",410,16
"1469",1468,1468,0.05,NA,41,"Elm City Lager (2007)","American Pilsner",410,12
"1470",1469,1469,0.05,NA,40,"Atlantic Amber Ale (2007)","American Amber / Red Ale",410,12
"1471",1470,1470,0.062,NA,39,"Sea Hag IPA (Current)","American IPA",410,12
"1472",1471,1471,0.05,NA,2272,"Rebirth Pale Ale","American Pale Ale (APA)",174,12
"1473",1472,1472,0.068,NA,1582,"Irish Channel Stout","American Stout",174,16
"1474",1473,1473,0.088,NA,1114,"MechaHopzilla","American Double / Imperial IPA",174,16
"1475",1474,1474,0.065,NA,486,"Hopitoulas IPA","American IPA",174,16
"1476",1475,1475,0.039,NA,485,"NOLA Brown Ale","English Dark Mild Ale",174,12
"1477",1476,1476,0.049,NA,484,"NOLA Blonde Ale","American Blonde Ale",174,12
"1478",1477,1477,0.056,20,2043,"Skylight","Dunkelweizen",241,12
"1479",1478,1478,0.056,30,2042,"Kadigan","American Blonde Ale",241,12
"1480",1479,1479,0.052,50,2041,"Dammit Jim!","American Amber / Red Ale",241,12
"1481",1480,1480,0.054,NA,646,"Nut Brown Ale","English Brown Ale",518,12
"1482",1481,1481,0.046,NA,165,"White Ale","Witbier",518,12
"1483",1482,1482,0.042,35,2050,"Cream Ale","Cream Ale",238,12
"1484",1483,1483,0.072,NA,915,"Green Head IPA","American IPA",495,12
"1485",1484,1484,0.054,NA,914,"Plum Island Belgian White","Witbier",495,12
"1486",1485,1485,0.055,NA,913,"Newburyport Pale Ale","American Pale Ale (APA)",495,12
"1487",1486,1486,0.055,NA,1811,"Marblehead","American Amber / Red Ale",305,16
"1488",1487,1487,0.051,31,1622,"Jam Session","American Pale Ale (APA)",359,16
"1489",1488,1488,0.072,80,1621,"Hop Drop 'N Roll IPA","American IPA",359,16
"1490",1489,1489,0.06,NA,1307,"Paleo IPA","English India Pale Ale (IPA)",431,12
"1491",1490,1490,0.061,NA,1306,"Buck Snort Stout","American Stout",431,12
"1492",1491,1491,0.055,NA,1305,"Station 33 Firehouse Red","Irish Red Ale",431,12
"1493",1492,1492,0.045,NA,1304,"Slimy Pebble Pils","German Pilsener",431,12
"1494",1493,1493,0.045,50,2692,"Get Together","American IPA",0,16
"1495",1494,1494,0.049,26,2691,"Maggie's Leap","Milk / Sweet Stout",0,16
"1496",1495,1495,0.048,19,2690,"Wall's End","English Brown Ale",0,16
"1497",1496,1496,0.06,38,2689,"Pumpion","Pumpkin Ale",0,16
"1498",1497,1497,0.06,25,2688,"Stronghold","American Porter",0,16
"1499",1498,1498,0.056,47,2687,"Parapet ESB","Extra Special / Strong Bitter (ESB)",0,16
"1500",1499,1499,0.069,NA,1854,"Blue Boots IPA","American IPA",293,16
"1501",1500,1500,0.063,NA,1227,"Hoppy Bitch IPA","American IPA",450,16
"1502",1501,1501,0.063,42,1226,"Three Skulls Ale Pale Ale","American Pale Ale (APA)",450,16
"1503",1502,1502,0.045,NA,541,"Walter's Premium Pilsener Beer","German Pilsener",529,12
"1504",1503,1503,0.045,NA,109,"Floppin' Crappie","American Pale Wheat Ale",529,12
"1505",1504,1504,0.043,NA,1917,"Left of the Dial IPA","American IPA",271,12
"1506",1505,1505,0.04,NA,1190,"Notch Session Pils","Czech Pilsener",271,12
"1507",1506,1506,0.055,NA,1264,"O'Fallon Pumpkin Beer","Pumpkin Ale",442,12
"1508",1507,1507,0.061,66,1258,"5 Day IPA","American IPA",442,12
"1509",1508,1508,0.051,7,128,"O'Fallon Wheach","Fruit / Vegetable Beer",442,12
"1510",1509,1509,0.067,70,2331,"Watershed IPA","American IPA",150,12
"1511",1510,1510,0.054,24,1669,"Oakshire Amber Ale","American Amber / Red Ale",150,12
"1512",1511,1511,0.058,27,1668,"Overcast Espresso Stout","American Stout",150,12
"1513",1512,1512,0.067,70,999,"Watershed IPA (2013)","American IPA",150,12
"1514",1513,1513,0.082,25,2247,"Lake Monster","Baltic Porter",184,16
"1515",1514,1514,0.049,27,2071,"London Homesick Ale","English Bitter",184,12
"1516",1515,1515,0.048,35,2070,"Luchesa Lager","Keller Bier / Zwickel Bier",184,12
"1517",1516,1516,0.048,35,2069,"Slow Ride","American Pale Ale (APA)",184,12
"1518",1517,1517,0.047,NA,2192,"Occidental Hefeweizen","American Pale Wheat Ale",200,16
"1519",1518,1518,0.051,NA,1130,"Occidental Dunkel","Dunkelweizen",200,16
"1520",1519,1519,0.05,NA,1129,"Occidental Altbier","Altbier",200,16
"1521",1520,1520,0.045,NA,1081,"Occidental Kölsch","Kölsch",200,16
"1522",1521,1521,0.092,72,2335,"Perpetual Darkness","Belgian Strong Dark Ale",148,12
"1523",1522,1522,0.087,29,2334,"Clan Warrior","Scotch Ale / Wee Heavy",148,12
"1524",1523,1523,0.054,36,2333,"Psycho Penguin Vanilla Porter","American Porter",148,12
"1525",1524,1524,0.047,NA,1721,"Heliocentric Hefeweizen","Hefeweizen",148,12
"1526",1525,1525,0.051,NA,1720,"Ghose Drifter Pale Ale","American Pale Ale (APA)",148,12
"1527",1526,1526,0.051,NA,1431,"Ghost Rider Pale Ale (2013)","American Pale Ale (APA)",148,12
"1528",1527,1527,0.047,NA,1430,"Helios Hefeweizen (2013)","Hefeweizen",148,12
"1529",1528,1528,0.095,19,1059,"The Hole in Hadrian's Wall","Scottish Ale",471,16
"1530",1529,1529,0.065,26,1058,"33 Select Brown Ale","American Brown Ale",471,16
"1531",1530,1530,0.06,29,603,"Midwest Charm Farmhouse Ale","Saison / Farmhouse Ale",471,16
"1532",1531,1531,0.05,45,602,"Boji Blue Pale Ale","American Pale Ale (APA)",471,16
"1533",1532,1532,0.057,26,601,"Winter Games Select #32 Stout","American Stout",471,16
"1534",1533,1533,0.05,23,600,"Boji Beach Golden Rye Ale","Rye Beer",471,16
"1535",1534,1534,0.06,NA,1828,"Hopsmith Pale Lager","American Pale Lager",301,16
"1536",1535,1535,0.065,65,1487,"Falling Down Brown Ale","American Brown Ale",301,16
"1537",1536,1536,0.068,NA,1486,"Resolution Rye Stout","American Stout",301,16
"1538",1537,1537,0.055,NA,1485,"Plowshare Porter","American Porter",301,16
"1539",1538,1538,0.046,20,1394,"Old Forge Pumpkin Ale","Pumpkin Ale",301,16
"1540",1539,1539,0.045,NA,1381,"Endless Sun Ale","American Pale Wheat Ale",301,16
"1541",1540,1540,0.065,NA,900,"Celestial Blonde Ale","American Blonde Ale",301,16
"1542",1541,1541,0.075,NA,891,"Overbite IPA","American IPA",301,16
"1543",1542,1542,0.055,NA,509,"T-Rail Pale Ale","American Pale Ale (APA)",301,16
"1544",1543,1543,0.048,NA,508,"Endless Summer Ale (2011)","American Pale Wheat Ale",301,16
"1545",1544,1544,0.053,NA,1530,"Clem's Gold","American Pale Lager",390,16
"1546",1545,1545,0.055,NA,1529,"Lizzy's Red","American Amber / Red Lager",390,16
"1547",1546,1546,0.067,NA,1528,"Orlison India Pale Lager","American Pale Lager",390,16
"1548",1547,1547,0.042,NA,1527,"Brünette","Euro Dark Lager",390,16
"1549",1548,1548,0.041,NA,1526,"Havanüther","Light Lager",390,16
"1550",1549,1549,0.065,NA,2113,"Lyric Ale","Saison / Farmhouse Ale",216,12
"1551",1550,1550,0.053,NA,2112,"Atalanta","Saison / Farmhouse Ale",216,12
